Rank,Name,Company,Volume,Sides,City,State
-,Tammy Wood,NextHome Magnolia Realty,$3.14M,16,Bismarck,ND
-,Amy Gentzyel,Keller Williams,$3.14M,16.1,State College,PA
-,Kateryna Shirolkar,Redfin,$3.14M,4,Bellevue,WA
-,Donna DiVito,Berkshire Hathaway HomeServices The Preferred Realty,$3.14M,15,Moon Township,PA
-,Cheryl Vespoint,Keller Williams,$3.14M,15,Punta Gorda,FL
-,Magaly Guajardo,REMAX Real Estate Associates,$3.14M,20,Houston,TX
-,Kristi Hecker,Berkshire Hathaway HomeServices PenFed Realty,$3.13M,22,Derby,KS
-,Troy Wilde,HomeSmart,$3.13M,17,Scottsdale,AZ
-,Ericka Ray,REMAX Legacy Group,$3.13M,15,Pikeville,KY
-,Ben Slater,REMAX Preferred Realtors,$3.13M,15,Newtown Square,PA
-,Mia Dix,"ERA First Advantage Realty, Inc.",$3.13M,17,Evansville,IN
-,LaShawn Fields,Keller Williams,$3.13M,25,Champaign,IL
-,Eric Wheeler,REMAX Premier Realtors,$3.13M,17,Somerset,PA
-,Chris Wattie,Better Homes and Gardens Real Estate Paracle,$3.13M,15,Charlotte,NC
-,Iman Elsibai,Keller Williams,$3.13M,32,Dearborn,MI
-,Rusty Roe,Keller Williams,$3.13M,16,Vandalia,OH
-,Keri Mohler,Redfin,$3.13M,6,Georgetown,TX
-,Denise Myers,REMAX Real Estate Specialists,$3.13M,19,West Burlington,IA
-,Gary Roberts,REMAX Bayshore,$3.13M,17,Kalkaska,MI
-,Charles Ludington,REMAX Sunset Realty,$3.12M,15,Bayonet Point,FL
-,Cynthia James,EXIT Realty Central,$3.12M,16,Norfolk,VA
-,Robert Rauchhaus,Berkshire Hathaway HomeServices California Properties,$3.12M,3,Santa Barbara,CA
-,John Melchior,Howard Hanna Rand Realty,$3.12M,16,Pine Bush,NY
-,Amando Butalid,Redfin,$3.12M,3,Carlsbad,CA
-,Lisbeth Bitar,Redfin,$3.12M,4,Glendora,CA
-,Sierra Palma,Redfin,$3.12M,8,Charlotte,NC
-,Martha Salinas,Keller Williams,$3.11M,15,San Antonio,TX
-,Lauren Keane,Coldwell Banker Realty,$3.11M,49,Cape Coral,FL
-,Chadrick Odie,The Real Brokerage Inc.,$3.11M,15,Flowood,MS
-,Taylor Johnson,Keller Williams,$3.10M,16,Novi,MI
-,Gene Kelley II,Real Estate One,$3.10M,51,Southfield,MI
-,Timothy Cox,REMAX Platinum,$3.10M,17,Brighton,MI
-,Kimberly Love,LPT Realty,$3.10M,16,Goddard,KS
-,Stacey Brown,Keller Williams,$3.10M,15,Indianapolis,IN
-,Bridgette Crawford,REMAX Integrity,$3.10M,15,Tomball,TX
-,Lisa Marie Reyna,REMAX Partners,$3.10M,19,Spring,TX
-,Jill Slyter,REMAX Concepts,$3.10M,18,Bettendorf,IA
-,Melissa Bedell,ERA Team VP Real Estate,$3.10M,20,Arcade,NY
-,Virginia Bozza,Keller Williams,$3.10M,16.3,Rochester,NY
-,Gary Fuls Jr.,REMAX Transitions,$3.10M,17,Williamstown,MA
-,Ashley Anders,Keller Williams,$3.09M,22.6,Anniston,AL
-,Muhammad Islam,EXIT Realty Homeward Bound,$3.09M,30,Vestal,NY
-,Zachary Blum,Modyrn,$3.09M,4,Santa Monica,CA
-,Donna Haynes,REMAX Results In Real Estate,$3.09M,15,Gulfport,MS
-,Michelle Berry,REMAX Elite,$3.09M,17,Corpus Christi,TX
-,Jonathan Schlinker,REMAX Edge,$3.09M,15,Goodrich,MI
-,Tom Schrader,Keller Williams,$3.09M,16,Chesterfield,MI
-,Cesar Alvarenga,REMAX Palm Realty,$3.09M,17,Venice,FL
-,Kelly Mejia,REMAX Desert Properties,$3.09M,20,Indian Wells,CA
-,Jean Ann DeShano,REMAX Results,$3.08M,22,Bay City,MI
-,Tegra Chism,The Real Brokerage Inc.,$3.08M,17,Omaha,TX
-,Douglas Miller,Keller Williams,$3.08M,18,Canton,OH
-,Steve Leaumont,HomeSmart Realty South,$3.08M,16,Metairie,LA
-,Paola Glace,Keller Williams,$3.08M,16,York,PA
-,Alvin Shackelford,REMAX TriCounty,$3.08M,16,Chesaning,MI
-,Nicole Nimke,EXIT Realty Midwest,$3.08M,17.3,Spencer,IA
-,Jeff Harris,REMAX Edge Realty,$3.08M,18,Massillon,OH
-,Veronica Alarcon,LPT Realty,$3.07M,15,Cypress,TX
-,Melissa Swick,ERA Brady Associates,$3.07M,15,Tunkhannock,PA
-,Mary Jo Stallard,REMAX Cavaliers Wise,$3.07M,15,Wise,VA
-,Holly Lockwood,Keller Williams,$3.07M,29,Northfield,NJ
-,Susan Gilmore,Michael Saunders & Company,$3.07M,15.5,Englewood,FL
-,Mike Kellogg,Redfin,$3.07M,5,Wenatchee,WA
-,Daniel Higginbottom,Better Homes and Gardens Real Estate Young & Company,$3.07M,16,Spartanburg,SC
-,Jenifer Smith,Keller Williams,$3.06M,15,Springfield,MO
-,Timothy Mandala,Redfin,$3.06M,7,Delray Beach,FL
-,Tasha Cohen,Better Homes and Gardens Real Estate Service First,$3.06M,25,Decatur,IL
-,Caitlin McDonald,Edina Realty,$3.06M,15.8,Minneapolis,MN
-,Dianne DeJean,Compass,$3.06M,17,Lafayette,LA
-,Michaela Burman,REMAX Together,$3.06M,17,Big Rapids,MI
-,Rachel Calkins Covey,REMAX North Country,$3.06M,17,Plattsburgh,NY
-,Victor Blankenship,REMAX Preferred Associates,$3.06M,16,Toledo,OH
-,Amanda Greiner,REMAX Affiliates,$3.06M,16,Coralville,IA
-,Rebecca Andreula,EXIT Realty Front And Center,$3.06M,18.8,Binghamton,NY
-,Sandy Taylor,Better Homes and Gardens Real Estate First Realty Group,$3.06M,19,Richmond,IN
-,Judith Markovitz,REMAX Signature,$3.06M,19,Warrington,PA
-,Seth Vendelboe,NextHome Greater Tri-Cities,$3.06M,24.5,Rumson,NJ
-,Lauren Silva,REMAX Crossroads Realty,$3.06M,17,Angleton,TX
-,Betsy Lewallen,HomeSmart Stellar Realty,$3.05M,17,Tulsa,OK
-,Kelly Moore,"ERA Sarver Real Estate, Inc.",$3.05M,16,Leesville,LA
-,Mark Becerra,Keller Williams,$3.05M,18,Harlingen,TX
-,Tony Smarjesse,REMAX Professionals,$3.05M,20,Springfield,IL
-,Terry McCabe,REMAX Mesa Verde Realty,$3.05M,15,Cortez,CO
-,Sergio Taylor,Keller Williams,$3.04M,18,Plymouth,MI
-,Ann DeBellevue,Redfin,$3.04M,3,San Francisco,CA
-,Peter Saunders,Better Homes and Gardens Real Estate The Masiello Group,$3.04M,15,Ellsworth,ME
-,Patricio Sosa,Redfin,$3.04M,7,Durham,NC
-,Robin Royster,REMAX Revolution,$3.04M,15,Evansville,IN
-,Dempsey Jones,REMAX Advantage Plus,$3.04M,15,Farmville,VA
-,Jeremy Broussard,The Real Brokerage Inc.,$3.03M,17,Lafayette,LA
-,Garry Evans,REMAX Real Estate Exchange,$3.03M,17,Lumberton,NC
-,Brittany Tuzze,REMAX Home Team,$3.03M,16,Scott Township,PA
-,Carol Miller,Engel & Völkers Indianapolis,$3.03M,20,Fishers,IN
-,Alyssa Bourbonais,Redfin,$3.03M,11,Kernersville,NC
-,Cheryl Kelly,REMAX Five Star Realty,$3.03M,18,Orwigsburg,PA
-,Amisha Kumar,Redfin,$3.03M,10,Wheeling,IL
-,Karen McCaughan-Prahm,The Real Brokerage Inc.,$3.02M,17,Wichita,KS
-,Reid Culver,REMAX Preferred Group,$3.02M,16,West Chester,OH
-,Jamye Montgomery,Keller Williams,$3.02M,17.3,Rockwall,TX
-,Jennifer Lane,REMAX Complete,$3.02M,27,Elberton,GA
-,Allan Hobson,REMAX Edge,$3.02M,27,Davison,MI
-,Pamela Graves,REMAX of Hot Springs Village,$3.02M,15,Hot Springs Village,AR
-,Cody Meaux,The Real Brokerage Inc.,$3.02M,18,Lafayette,LA
-,Jianchao Zhu,Redfin,$3.02M,4,Dana Point,CA
-,Joshua Johnson,Berkshire Hathaway HomeServices Stein & Summers Real Estate,$3.02M,23,Saint Joseph,MO
-,Tiffany Tucker,Keller Williams,$3.02M,17,Metairie,LA
-,Becky Waters,EXIT Realty Advantage,$3.02M,17,San Angelo,TX
-,Karen Black,EXIT Heart & Home Realty,$3.02M,15,Montevallo,AL
-,Tad Phipps,REMAX Landmark Real Estate,$3.01M,15,Wytheville,VA
-,Christy Brown Ambrose,REMAX Classic,$3.01M,15,Novi,MI
-,Brendan Taylor,REMAX Trends Realty,$3.01M,15,Uniontown,OH
-,Laurie Helderle,REMAX Best Choice,$3.01M,18,St. Louis,MO
-,Jaquon Robinson,Keller Williams,$3.01M,17,Atlanta,GA
-,Stephanie Henderson,Watson Realty Corp.,$3.01M,18,Ponte Vedra Beach,FL
-,Erin Lopez,HomeSmart Real Estate Momentum,$3.01M,15,Mentor,OH
-,Renae Goines,Redfin,$3.01M,13,Dallas,TX
-,Anne Fazekas,Keller Williams,$3.00M,17,Murray,KY
-,Duncan Smith,REMAX Farm & Home,$3.00M,23,Mountain Grove,MO
-,Brennan Billeaud,Compass,$3.00M,17,Lafayette,LA
-,Kristina McCann,Chroma Realty,$3.00M,3,Lafayette,CA
-,Laura Velazquez,REMAX Revolution,$2.99M,19,Pleasant Hill,IA
-,Amy Jo Hutcherson,Keller Williams,$2.99M,17,Fort Smith,AR
-,Carla Harbert,REMAX Omega,$2.99M,18,Brunswick,OH
-,Emma Tucker,Keller Williams,$2.99M,16,Birmingham,AL
-,Shannan Yarnick-Louder,REMAX Power Associates,$2.99M,28,Johnstown,PA
-,Claudine Himan,Redfin,$2.98M,2,Pleasanton,CA
-,Kathy Bond,REMAX Marketing Specialists,$2.98M,21,Trinity,FL
-,Jeff Fleeharty,REMAX Key Advantage,$2.98M,19,Effingham,IL
-,Corey Johnson,REMAX Pearland,$2.98M,19,Pearland,TX
-,Melanie Overby,HomeSmart Real Estate Momentum,$2.97M,26,Mentor,OH
-,Kris Wunderlich,REMAX Realty One,$2.97M,21,Kokomo,IN
-,Ronee Chenault,Redfin,$2.97M,8,Addison,IL
-,Michael Zaro,Howard Hanna Rand Realty,$2.97M,18.7,New City,NY
-,Gregorio Villarreal Jr,REMAX Platinum,$2.97M,25,McAllen,TX
-,Alicia Harrigan,REMAX Real Estate Groups,$2.97M,17,Muncie,IN
-,Tammy Martin,Keller Williams,$2.97M,17,Strongsville,OH
-,Marco Silva,Redfin,$2.97M,8,Hanover Park,IL
-,Leslie Collazo,Redfin,$2.97M,8,Chicago,IL
-,Eric Cuevas,REMAX Compass,$2.96M,18,Cypress,TX
-,Megan Mitchell,Keller Williams,$2.96M,17,Monroe,LA
-,Megan Peterson,REMAX of Fort Dodge,$2.96M,24,Fort Dodge,IA
-,Leah Boyd,Redfin,$2.96M,8,Grand Rapids,MI
-,Martha Cordova,HomeSmart,$2.95M,36,Scottsdale,AZ
-,Brent Sager,REMAX Showtime,$2.95M,17,Branson,MO
-,Amy Ahmed,Redfin,$2.95M,3,Jersey City,NJ
-,Mervin Moss,REMAX Direct,$2.95M,18,Coconut Creek,FL
-,Christopher Wesley,REMAX Select Associates,$2.95M,15,Spencer,IN
-,Chad Church,Keller Williams,$2.95M,15,Bethel Park,PA
-,Cameron Tournear,Keller Williams,$2.94M,15.5,Joplin,MO
-,Judy Carroll,REMAX Properties,$2.94M,18,La Junta,CO
-,Simi Gilani,Redfin,$2.94M,7,Austin,TX
-,Elifas Oliveira,Redfin,$2.93M,6,Branchburg,NJ
-,Robert Graves,EXIT Realty Homeward Bound,$2.93M,17.4,Vestal,NY
-,Ja'Mese Hawkins,EXIT Garth Realty,$2.93M,15,Montgomery,AL
-,Craig Wilson,REMAX Signature Properties,$2.93M,26,Shiloh,IL
-,Robb Leonard,Keller Williams,$2.93M,16,Grand Blanc,MI
-,Rebecca Pagan,REMAX Real Estate Services,$2.92M,15,Eddyville,KY
-,Maya Donnelly,Keller Williams,$2.92M,15,Lansing,MI
-,Brannon Alvarez,The Real Brokerage Inc.,$2.92M,18,Quitman,TX
-,Michael Gallo,REMAX Sunset Realty,$2.92M,17,Bayonet Point,FL
-,Paul Pierre,The Real Brokerage Inc.,$2.92M,20,Davenport,IA
-,Eddie Marmol,HomeSmart PV & Associates,$2.92M,21,Modesto,CA
-,Chris Case,Keller Williams,$2.92M,15,Cleveland,OH
-,Teddy Holbrook,Keller Williams,$2.92M,15,Mason,OH
-,Nathaniel Ortega,Keller Williams,$2.92M,18.5,Albuquerque,NM
-,Tim Bledsoe,Keller Williams,$2.92M,15.2,Florence,KY
-,Stefanie Edney,REMAX All American Realty,$2.91M,25,Elk City,OK
-,Tiffany Hopkins,REMAX Realty Professionals,$2.91M,15,Mobile,AL
-,Deborah Randazzo,REMAX Palm Realty,$2.91M,15,Port Charlotte,FL
-,Sara Haakenson,REMAX 4 Seasons,$2.91M,22,Spooner,WI
-,Nazareth Sanchez,REMAX Leading Edge,$2.91M,24,Dearborn Heights,MI
-,Karen Montgomery,REMAX Realty Team,$2.91M,24,Cape Coral,FL
-,Melissa Faughn,REMAX Realty Group,$2.91M,27,Paducah,KY
-,Dawn Bridges Brown,Better Homes and Gardens Real Estate Main Street Properties,$2.91M,17.8,Pensacola,FL
-,Kim Winters,REMAX Preferred,$2.90M,19,Fort Lauderdale,FL
-,Jackie Whitehead,ERA Porch Light Properties,$2.90M,26,Dothan,AL
-,Edith Jurado-Soto,REMAX Leading Edge,$2.90M,28,Dearborn Heights,MI
-,Les Jenkins,Keller Williams,$2.90M,19.7,Hoover,AL
-,James Rodriguez,LPT Realty,$2.90M,18,Corpus Christi,TX
-,Cynthia Mulroney,REMAX of Fort Dodge,$2.90M,19,Fort Dodge,IA
-,Robert Smith,REMAX Professionals,$2.90M,17,Lawton,OK
-,Tina Thibault,REMAX NorthStar Realty,$2.90M,18,Sault Sainte Marie,MI
-,Dallas Barslou,REMAX Total Realty,$2.89M,20,Blue Earth,MN
-,Shelly Forgey,Keller Williams,$2.89M,15,Murray,KY
-,Jessica Auch,REMAX Revolution,$2.89M,15,Pleasant Hill,IA
-,Jennifer Pohlman,REMAX Real Estate Associates,$2.89M,18,Terre Haute,IN
-,Grace Harris,REMAX Grand,$2.89M,46,Katy,TX
-,Laurie Esposito,The Keyes Company,$2.88M,18,Stuart,FL
-,Kevin Rennegarbe,REMAX Realty Group,$2.88M,27,Paducah,KY
-,Wes Well,REMAX Advantage,$2.88M,18,Lisbon,ND
-,Lewis MacPherson,Redfin,$2.88M,6,Tacoma,WA
-,Ryan Nowicki,REMAX Elite Group,$2.87M,15,Three Rivers,MI
-,Sharon Liuzzo,HomeSmart,$2.87M,15,Scottsdale,AZ
-,Connor Murray,EXIT Realty Horizons,$2.87M,24.2,Las Cruces,NM
-,Tyson Flynn,Redfin,$2.87M,4,Newbury Park,CA
-,Jim Wllmsen,REMAX Concepts,$2.87M,17,Cedar Rapids,IA
-,Monazel Abdulelah,Keller Williams,$2.87M,15,Philadelphia,PA
-,Debbie Emanuels,REMAX Traders Unlimited,$2.87M,18,Peoria,IL
-,Kiara Jones,Compass,$2.87M,16,Saint Louis,MO
-,Jacob Zwack,Redfin,$2.86M,7,Blaine,MN
-,Danielle Brown-Weiss,REMAX Trends Realty,$2.86M,16,Uniontown,OH
-,Ashley Fulmer,Keller Williams,$2.86M,18,Columbia,SC
-,Chloe Vugrinovich,Coldwell Banker Schmidt Realty,$2.86M,30.5,New Franklin,OH
-,Vicky Sowden,REMAX New Image,$2.86M,15,Saginaw,MI
-,Izzak Chandler,Keller Williams,$2.86M,16,Miamisburg,OH
-,William Vezo,Redfin,$2.86M,7,Chicago,IL
-,Ricky Rodriguez,Keller Williams,$2.85M,15,Philadelphia,PA
-,Sarita Evans,Redfin,$2.85M,7,Atlanta,GA
-,Mindy Huls,EXIT Realty and Associates,$2.85M,15.5,Grinnell,IA
-,Syed Rumi,EXIT Realty Homeward Bound,$2.85M,16,Vestal,NY
-,Tina Quillen,The Beverly Hills Estates,$2.85M,2,West Hollywood,CA
-,Liza West,Redfin,$2.85M,7,Florissant,CO
-,Jane Strecker,REMAX Real Estate Associates,$2.85M,21,Terre Haute,IN
-,Melissa Yates,Keller Williams,$2.84M,15,Murray,KY
-,Lucila Massey,REMAX Select Homes,$2.84M,17,Richardson,TX
-,Joseph Pavlick,REMAX Edge Realty,$2.84M,16,Alliance,OH
-,Karen Leventhal,The Keyes Company,$2.84M,15,Hollywood,FL
-,Ronda Cain,LPT Realty,$2.84M,22,Grantsville,WV
-,Carey Ferrari,Keller Williams,$2.84M,15,Stow,OH
-,Kendall McLauchlin,Better Homes and Gardens Real Estate Pacific Commons,$2.83M,21.5,Puyallup,WA
-,Lori Wesselowski,Coldwell Banker Pasternak-Johnson,$2.83M,25,Independence,KS
-,Melissa NeSmith,REMAX Classic,$2.83M,17,Lavonia,GA
-,Scott Sans,Black Rose Real Estate,$2.83M,3,Danville,CA
-,Sharie Moore,Keller Williams,$2.83M,21,Owasso,OK
-,Robert Griffis,REMAX Properties Ltd.,$2.83M,16,Fairless Hills,PA
-,Leyna Pierson,REMAX Farm & Home,$2.83M,18,Mountain Grove,MO
-,Kevin Hill,Redfin,$2.83M,4,Wilmington,NC
-,Lea Newton,REMAX Realty of Defiance Inc,$2.82M,18,Defiance,OH
-,Michael Tomasello,Redfin,$2.82M,3,Laguna Niguel,CA
-,Morgan Brown,REMAX Lake Livingston,$2.82M,29,Livingston,TX
-,Alicia Martinez,REMAX Partners,$2.82M,20,Spring,TX
-,Andrea Dickerson,CENTURY 21 First Choice Realty,$2.82M,28,Gore,OK
-,Larry Jones,ERA King Real Estate,$2.81M,17,Anniston,AL
-,Blake Heenan,Berkshire Hathaway HomeServices Kee Realty,$2.81M,25,Birmingham,MI
-,Jim Wilson,Keller Williams,$2.81M,15,Syracuse,NY
-,Maria Lea LoBosco,Redfin,$2.81M,7,Surprise,AZ
-,Linda Ashcraft,REMAX Edge Realty,$2.81M,15,Alliance,OH
-,Rita Hough,REMAX ONE,$2.81M,15,Beaumont,TX
-,Sara Vincent,The Real Brokerage Inc.,$2.81M,16,Berwick,LA
-,Pamela Hamilton,REMAX Unlimited,$2.81M,19,Madison,AL
-,Felipe Ramirez,Keller Williams,$2.80M,16,Laredo,TX
-,Charlotte Baldwin,HomeSmart Real Estate Momentum,$2.80M,16,Mentor,OH
-,Jeremy Thibault,NextHome Inspire,$2.80M,15,Osseo,WI
-,Lesley Gambone,Redfin,$2.80M,11,Whitehall,PA
-,Manny Bermudez,Redfin,$2.80M,6,Scottsdale,AZ
-,Angela Bode,REMAX Gold,$2.80M,17,Prairie du Chien,WI
-,Lisa Bradshaw,"ERA First Advantage Realty, Inc.",$2.80M,15,Boonville,IN
-,Kat Robertson,REMAX Frontier,$2.80M,22,Midlothian,TX
-,Thomas Collier,Howard Hanna Rochester,$2.80M,26,Ontario,NY
-,Sharon Stade,Coldwell Banker Realty,$2.79M,27,Brookfield,WI
-,Heather Boudreaux,CENTURY 21 Action Realty,$2.79M,27,Thibodaux,LA
-,Bonnie Turner,HomeSmart Residential and Commercial Realty,$2.79M,16,Davenport,IA
-,Thomas Rieger,REMAX Victory + Affiliates,$2.79M,15,Highland Heights,KY
-,Barbara Carroll,Howard Hanna Rand Realty,$2.79M,29,Nyack,NY
-,Patrick De Silva (RA),Redfin,$2.79M,3,Aiea,HI
-,Maria McGrath,Redfin,$2.79M,5,Frederick,MD
-,Pete Hatfield,EXIT Realty Group,$2.79M,16,Muscatine,IA
-,BJ Flock,Better Homes and Gardens Real Estate Service First,$2.79M,15.8,Decatur,IL
-,Diana Fesko,REMAX of Higgins Lake,$2.79M,16,Roscommon,MI
-,Aaron Adams,Jackson Hole Sotheby's International Realty,$2.79M,3,Jackson,WY
-,Rose-Marie Woel,REMAX Consultants Realty I,$2.78M,20,Fort Lauderdale,FL
-,Liz Polo,LPT Realty,$2.78M,17,Rotonda West,FL
-,Mirna Monnat,HUNT Real Estate ERA,$2.78M,20,Rochester,NY
-,Tomeeka Martin,EXIT Garth Realty,$2.78M,17.3,Montgomery,AL
-,Nicole Mathew,REMAX Executives,$2.78M,16,Demotte,IN
-,Cynthia San Diego,REMAX Territory,$2.78M,20,Yuma,AZ
-,Joshua Blevins,REMAX Freedom,$2.78M,18,Prestonsburg,KY
-,Marshall Stephens,Keller Williams,$2.78M,22,Stow,OH
-,Sara Phillips,HomeSmart Real Estate Momentum,$2.78M,16,Mentor,OH
-,Adele Sylvia,Better Homes and Gardens Real Estate Rhodes Realty,$2.77M,15,Alexandria,LA
-,Betty Kennedy,Keller Williams,$2.77M,19,Shreveport,LA
-,Blaine Cotton,Redfin,$2.77M,5,Palm Springs,CA
-,Thomas Knowles,REMAX Masterpiece Realty,$2.77M,16,Port St. Lucie,FL
-,Juliana Kwak,Redfin,$2.77M,4,Alexandria,VA
-,Saundra Linscheid,Keller Williams,$2.77M,16,Edmond,OK
-,Stacey Sieverding,Berkshire Hathaway HomeServices Midwest Realty,$2.77M,16,Sioux Falls,SD
-,Stacey Wenskunas,Better Homes and Gardens Real Estate Service First,$2.77M,27,Decatur,IL
-,Amar Alkhafaji,REMAX Team 2000,$2.77M,27,Dearborn,MI
-,Jenny Stoner,REMAX Realty Agency,$2.76M,18,Chambersburg,PA
-,Nikki Newby,Redfin,$2.76M,4,Seattle,WA
-,Secilia Mata,REMAX Real Estate Services,$2.76M,28,Laredo,TX
-,Ray Lenz,REMAX Professionals,$2.76M,16,Carroll,IA
-,Kimberlan Peak-HIll,Keller Williams,$2.76M,18,Indianapolis,IN
-,Seth Dawson,eXp Realty,$2.76M,27,Fort Wayne,IN
-,Carol Goad,NextHome SoMo Life,$2.76M,16,Humble,TX
-,Melanie Smith,REMAX Coast Delta Realty,$2.76M,16,Diamondhead,MS
-,Kristie Behrle,Facet Realty LLC,$2.75M,6,Davie,FL
-,Jeff Holland,Redfin,$2.75M,3,Los Angeles,CA
-,Kathy Segura,"REMAX First Place Realtors, Inc",$2.75M,16,Clovis,NM
-,Gene Curtis,REMAX Aligned,$2.75M,23,Macomb,IL
-,Sharon Polich,REMAX North Country,$2.75M,15,Iron River,MI
-,Maria Helm,REMAX Success,$2.74M,15,Visalia,CA
-,Gregory Zielinski,REMAX Preferred Associates,$2.74M,19,Toledo,OH
-,Jay McMiller,REMAX Realty Group,$2.73M,22,Hernando,MS
-,Elliot Stone,Redfin,$2.73M,7,Greenville,SC
-,Christine Connolly,REMAX Alliance Group,$2.73M,25,North Port,FL
-,Gabi Smith,Keller Williams,$2.73M,17.5,Murray,KY
-,Dillon Wing,REMAX Truman Lake,$2.73M,16,Clinton,MO
-,Tracey Gracey,Redfin,$2.73M,7,Murfreesburo,TN
-,Collin Cote,ERA Reardon Realty,$2.73M,15,Brooklyn,MI
-,Cecelia Rodriguez,Redfin,$2.73M,7,San Antonio,TX
-,Shelly Nissen,Redfin,$2.72M,9,Grayslake,IL
-,Alessandra Ortiz Cangas,The Real Brokerage Inc.,$2.72M,16,Lucas,TX
-,Lana Mulkey,REMAX Legacy Group,$2.72M,22,Pikeville,KY
-,Cheryl Umland-Burns,REMAX Concepts,$2.72M,18,Moline,IL
-,Michael Andrews,REMAX Great Basin Realty,$2.72M,20,Winnemucca,NV
-,Larissa Seggerman,REMAX Choice,$2.72M,15,Bloomington,IL
-,Timothy Stoops,REMAX Showcase,$2.72M,15,Ashland,OH
-,Van Kendall,Redfin,$2.72M,6,Tamarac,FL
-,Natalee Brock,Better Homes and Gardens Real Estate First Realty Group,$2.71M,15,Richmond,IN
-,William Cupe,Compass,$2.71M,17,Haddon Township,NJ
-,Patricia Ritchie-Johnson,REMAX Masterpiece Realty,$2.71M,17,Port St. Lucie,FL
-,Susan Nixon,Redfin,$2.71M,3,Alexandria,VA
-,Lynda Edwards,Keller Williams,$2.70M,17,Canton,OH
-,Reba Hicks,EXIT Realty 9-1-1,$2.70M,16,Haleyville,AL
-,Keri Thomas,Keller Williams,$2.70M,16.5,Wexford,PA
-,Caven Schricker,REMAX Evolve,$2.70M,18,Winchester,IN
-,Aly Diaz,The Real Brokerage Inc.,$2.70M,15,Nanticoke,PA
-,John Oliveri,Howard Hanna Rand Realty,$2.70M,22,White Plains,NY
-,Michael DeMaio,Redfin,$2.70M,9,Baltimore,MD
-,John Hill,REMAX Truman Lake,$2.70M,16,Clinton,MO
-,Rachele Maczuk,REMAX Today,$2.69M,15,New Haven,MO
-,Jonathan Dickey,Keller Williams,$2.69M,15,Hoover,AL
-,Dennis Mallett,Keller Williams,$2.69M,17,Mentor,OH
-,Lon Parks,REMAX Professionals,$2.69M,21,Lawton,OK
-,Kendra Gambill,ERA Martin & Associates,$2.69M,15,Jackson,OH
-,Myron Miller,REMAX Eagle Creek Realty,$2.69M,21,Sparta,GA
-,Vanessa Agiobene,REMAX Leading Edge,$2.69M,25,Galveston,TX
-,Anita George,Keller Williams,$2.69M,15,Gulfport,MS
-,Allison Ritchie,REMAX Professionals,$2.69M,15,Muscatine,IA
-,Geanna Mulvihill,Redfin,$2.68M,7,Huntley,IL
-,Alison Cher,Redfin,$2.68M,4,Granada Hills,CA
-,Ivan Jennings,Keller Williams,$2.68M,17.9,Lafayette,LA
-,Kristi Frantellizzi,EXIT Realty Front And Center,$2.68M,20.5,Binghamton,NY
-,Karen Mussmann,EXIT Realty - Great Plains,$2.68M,21,Fairmont,MN
-,Maria Ortiz,Howard Hanna Real Estate Services,$2.68M,25,Erie,PA
-,Karen Johnson,REMAX Properties,$2.68M,15,La Junta,CO
-,Kamal Al-Faqih,Berkshire Hathaway HomeServices California Properties,$2.67M,2,Monarch Beach,CA
-,JoAnn Rice,Redfin,$2.67M,6,Coppell,TX
-,Linda Ojeda,Redfin,$2.67M,3,Claremont,CA
-,Alexis Larson,REMAX Precision,$2.67M,15,Knoxville,IA
-,Tricia Mcmullan,Redfin,$2.67M,2,Pasadena,CA
-,Jeremy Myvett,Redfin,$2.67M,6,Mesa,AZ
-,Ken Doran,EXIT Gulf Coast Realty,$2.67M,16,Punta Gorda,FL
-,Monica Greenwood,Redfin,$2.67M,5,San Diego,CA
-,Vera Owen,Coldwell Banker Schmidt Realtors,$2.67M,44,Traverse City,MI
-,Angela Reed,Redfin,$2.67M,13,Chicago,IL
-,Jose Rodriguez,REMAX Crossroads Properties,$2.67M,20,Cleveland Heights,OH
-,Porcha Cooper,Redfin,$2.66M,5,New Smyrna,FL
-,Ebony Layton,Keller Williams,$2.66M,15,Shreveport,LA
-,Chris Toulouse,Keller Williams,$2.66M,18.8,Traverse City,MI
-,Linda Lewis,REMAX Creative Realty,$2.66M,15,Georgetown,KY
-,Donovan Reynolds,Redfin,$2.66M,8,Snellville,GA
-,Don Hall,REMAX Evolve,$2.65M,39,Winchester,IN
-,Kelsey Doney,Better Homes and Gardens Real Estate Valley Partners,$2.65M,15,Emmaus,PA
-,Martha Crim,REMAX Properties,$2.65M,15,Prattville,AL
-,Traci Fellows,Redfin,$2.64M,3,Santa Monica,CA
-,Kevin Chrans,REMAX Professionals,$2.64M,18,Springfield,IL
-,Cassey Caheely,REMAX Real Estate Center,$2.64M,19,Lafayette,GA
-,Katherine Steele,Keller Williams,$2.64M,16,Stow,OH
-,Christine Pepmeyer,REMAX Preferred Properties,$2.64M,22,Galesburg,IL
-,Lisa Gonzalez,LPT Realty,$2.64M,46,Cape Coral,FL
-,Wendie Costello,Redfin,$2.63M,2,Bellevue,WA
-,Jet Williams,REMAX Real Estate Partners,$2.63M,17,Ocean Springs,MS
-,Cherlotta Goss,REMAX 100,$2.63M,20,Mishawaka,IN
-,Jessica Stiner,REMAX Edge,$2.63M,15,Wilmington,DE
-,Mary Wade,REMAX Elite,$2.63M,15,Washington,IN
